"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
1.45942931402192e-40,3.64503599085881,0.792,0.407,4.89463403336672e-36,"SOCS3","Upregulated"
1.60842679993919e-40,7.15768357790532,0.033,0,5.39434180163604e-36,"AP001627.1","Upregulated"
1.82187247252013e-40,4.88709823870376,0.333,0.056,6.11019589833802e-36,"CPLX1","Upregulated"
3.11838377072256e-40,3.18406848768332,0.417,0.085,1.04584354902493e-35,"GBP4","Upregulated"
4.62168987191098e-40,5.99450052396994,0.058,0.001,1.55002234924151e-35,"FAM155A","Upregulated"
7.07430037791608e-40,3.93435403578197,0.283,0.04,2.3725788607455e-35,"DYSF","Upregulated"
7.49504625132432e-40,2.86285360337299,0.433,0.088,2.51368861176915e-35,"C1orf54","Upregulated"
1.2707045832225e-39,3.55530149640558,0.758,0.389,4.26168903121161e-35,"IL6ST","Upregulated"
2.52893032388098e-39,3.15839382132844,0.7,0.301,8.48152652023202e-35,"ARHGAP29","Upregulated"
3.85837873774264e-39,5.8725756698676,0.042,0,1.29402306106413e-34,"MYO7B","Upregulated"
5.7362866996477e-39,5.70763852567752,0.217,0.024,1.92383583332785e-34,"GABRD","Upregulated"
6.05623281690578e-39,3.35209053058399,0.483,0.12,2.03113936213386e-34,"PDGFB","Upregulated"
8.98165681480858e-39,5.296483637523,0.175,0.016,3.0122680625505e-34,"CDH13","Upregulated"
3.01781168845395e-38,2.27609364493712,0.867,0.604,1.01211368407368e-33,"IFITM3","Upregulated"
4.37948192289316e-38,3.55412795844967,0.342,0.059,1.46879064729991e-33,"MLKL","Upregulated"
8.53474447293924e-38,2.86978985038695,0.633,0.226,2.86238260133436e-33,"VAMP5","Upregulated"
8.62569259589276e-38,3.51064260836661,0.175,0.016,2.89288478281051e-33,"APCDD1","Upregulated"
2.02759833141768e-37,2.92128171495015,0.517,0.137,6.80015928390862e-33,"TMEM173","Upregulated"
2.10422221073463e-37,6.06319743421968,0.2,0.021,7.05714045036181e-33,"EFEMP1","Upregulated"
2.23628005139931e-37,4.42429949939878,0.45,0.112,7.500036036383e-33,"JAG2","Upregulated"
2.44851006411737e-37,3.16962067495395,0.792,0.437,8.21181305303684e-33,"VWA1","Upregulated"
3.23884755855656e-37,3.26444102758603,0.283,0.041,1.0862446941887e-32,"CLIC2","Upregulated"
4.28521917421796e-37,3.09240557544384,0.183,0.017,1.43717680664922e-32,"GJA4","Upregulated"
9.65473430493904e-37,6.57145864618506,0.2,0.022,3.23800479119045e-32,"BDKRB2","Upregulated"
1.0746233817003e-36,3.48332650320813,0.267,0.037,3.60407189754645e-32,"HLX","Upregulated"
1.72941464388341e-36,2.46382898916882,0.408,0.084,5.80011083265618e-32,"ENTPD1","Upregulated"
3.04670994851087e-36,5.08822423800233,0.108,0.006,1.02180558253157e-31,"SAMD14","Upregulated"
8.30237268470082e-36,3.22464323557703,0.308,0.052,2.78444975099496e-31,"ARHGAP31","Upregulated"
1.1529387602711e-35,3.61765553776258,0.317,0.054,3.86672601419722e-31,"NNMT","Upregulated"
2.3992530000125e-35,7.50506949487673,0.058,0.001,8.04661471144192e-31,"RAB3C","Upregulated"
3.18989296907032e-35,1.48249175688114,0.958,0.607,1.0698263039668e-30,"VIM","Upregulated"
3.25601490437146e-35,1.8860737813538,0.908,0.712,1.0920022786281e-30,"HLA-E","Upregulated"
5.02833805423006e-35,2.68520692016113,0.767,0.44,1.68640401662768e-30,"NPDC1","Upregulated"
7.26362194221771e-35,4.56733582412178,0.233,0.031,2.43607352698098e-30,"PLSCR4","Upregulated"
7.46514160668901e-35,3.85722554804748,0.5,0.147,2.50365919205136e-30,"PLPP3","Upregulated"
9.4143725545233e-35,6.23218761345485,0.042,0.001,3.15739226733602e-30,"NOS2","Upregulated"
9.50135815146473e-35,7.10003526716588,0.042,0.001,3.18656549683824e-30,"LPAR4","Upregulated"
1.22080042404225e-34,3.09428398133436,0.125,0.009,4.09432046215289e-30,"NAALADL1","Upregulated"
1.8829395709535e-34,2.16626022843008,0.742,0.338,6.31500273306386e-30,"IFITM2","Upregulated"
1.93087255094407e-34,3.19493881917627,0.583,0.207,6.47576036135624e-30,"TNS2","Upregulated"
4.86364847829815e-34,4.83311598208697,0.275,0.045,1.63117042665163e-29,"MALL","Upregulated"
8.89136911921651e-34,7.42636208163934,0.033,0,2.98198737520283e-29,"CCDC178","Upregulated"
1.09207084459669e-33,3.77943990548343,0.583,0.215,3.66258719860837e-29,"PRSS23","Upregulated"
1.13766032304107e-33,2.61315841582411,0.725,0.356,3.81548519141513e-29,"DUSP6","Upregulated"
1.18946664483371e-33,3.03745508218795,0.775,0.511,3.98923323344328e-29,"CD59","Upregulated"
1.19912610593488e-33,3.91620103665887,0.433,0.111,4.02162913408441e-29,"RFLNB","Upregulated"
2.04581314813328e-33,5.14100028981892,0.075,0.003,6.8612481362094e-29,"LINC02185","Upregulated"
5.5398502663628e-33,3.8690892707352,0.6,0.249,1.85795498233276e-28,"BMPR2","Upregulated"
7.24661278174599e-33,4.54234347838052,0.392,0.094,2.43036899474197e-28,"GATA2","Upregulated"
9.6093938721623e-33,2.99238935403619,0.492,0.146,3.22279851684579e-28,"ELK3","Upregulated"
1.33488727208318e-32,2.89689170294299,0.775,0.524,4.47694493311258e-28,"CCDC85B","Upregulated"
1.84030410088369e-32,3.0099532140309,0.667,0.308,6.17201189354371e-28,"EMP1","Upregulated"
2.31603931529086e-32,2.35739814820042,0.833,0.585,7.76753265562248e-28,"FKBP1A","Upregulated"
3.25316442182003e-32,3.34275298183075,0.517,0.165,1.09104628379e-27,"TCN2","Upregulated"
4.88719501200617e-32,4.40136632172867,0.158,0.015,1.63906746312663e-27,"TBXA2R","Upregulated"
5.55125983672307e-32,4.37925667958291,0.158,0.015,1.86178152404018e-27,"ATP10A","Upregulated"
5.78074940774771e-32,2.39140704640455,0.725,0.326,1.93874773637043e-27,"TM4SF1","Upregulated"
6.87881292073827e-32,4.88978489862275,0.233,0.034,2.3070162773572e-27,"NPR1","Upregulated"
6.89517385196802e-32,3.82723989273794,0.35,0.075,2.31250340647303e-27,"F2R","Upregulated"
7.75376255108467e-32,5.48673608575148,0.117,0.008,2.60045688438278e-27,"MSMP","Upregulated"
8.4303325278909e-32,3.61423935162393,0.317,0.061,2.82736492320405e-27,"HHEX","Upregulated"
1.30455705351436e-31,3.20045272326703,0.333,0.067,4.37522344607645e-27,"FMNL3","Upregulated"
1.42491749705725e-31,4.82116652199126,0.175,0.019,4.77888830163059e-27,"ADAMTS7","Upregulated"
2.06153430996817e-31,5.00946214985367,0.092,0.005,6.91397376877126e-27,"CLEC3B","Upregulated"
2.60048755366815e-31,3.1390623721597,0.55,0.192,8.72151515749223e-27,"ITGA5","Upregulated"
2.86408525117249e-31,7.51170082147206,0.042,0.001,9.6055691153823e-27,"AC025175.1","Upregulated"
3.5622513401174e-31,3.42250983226256,0.567,0.21,1.19470785444857e-26,"ADAMTS1","Upregulated"
7.91531758704607e-31,3.25969652050803,0.592,0.238,2.65463921234351e-26,"PLXND1","Upregulated"
1.47437639811009e-30,3.5814617720749,0.2,0.025,4.94476356398162e-26,"ST6GALNAC3","Upregulated"
1.8549062310536e-30,2.9875964372441,0.642,0.284,6.22098451770757e-26,"PIK3R3","Upregulated"
1.88268005598078e-30,3.18175421745012,0.567,0.211,6.31413237174833e-26,"MCF2L","Upregulated"
2.64134580478307e-30,3.53330171157792,0.225,0.032,8.85854556008145e-26,"KCNJ2","Upregulated"
2.68916205747742e-30,2.20773792910578,0.275,0.045,9.01891170836777e-26,"SPOCK2","Upregulated"
4.01782931155855e-30,5.27826244378023,0.075,0.003,1.34749959451051e-25,"BHMT2","Upregulated"
6.28983580956754e-30,3.58059732268032,0.325,0.068,2.10948513381276e-25,"FGD5","Upregulated"
6.39395493552396e-30,5.16714398795669,0.142,0.013,2.14440460627603e-25,"SENCR","Upregulated"
6.57449463054065e-30,1.8991339011236,0.833,0.669,2.20495400919072e-25,"GNAI2","Upregulated"
1.07125271628354e-29,3.58030171290573,0.542,0.204,3.59276735987175e-25,"MAST4","Upregulated"
1.78273024059835e-29,5.65088259677364,0.225,0.034,5.97892068091874e-25,"VEGFC","Upregulated"
3.46726730179709e-29,1.28470996470244,0.492,0.129,1.16285210767671e-24,"STAB1","Upregulated"
4.18935712623626e-29,4.06498506340841,0.158,0.017,1.40502659299712e-24,"GPIHBP1","Upregulated"
6.028669309768e-29,3.96509326472765,0.383,0.097,2.02189511310999e-24,"ADAMTS9","Upregulated"
6.11188912584549e-29,6.33785365509096,0.033,0,2.04980537502606e-24,"PMCH","Upregulated"
6.58031469823742e-29,7.9551632085027,0.025,0,2.20690594349487e-24,"MARCH4","Upregulated"
7.84766666530741e-29,1.77047104928636,0.5,0.143,2.6319504462108e-24,"GMFG","Upregulated"
1.35437392381385e-28,2.8226079696775,0.7,0.401,4.54229926568687e-24,"STOM","Upregulated"
1.89160723847732e-28,2.13370170357413,0.7,0.319,6.34407235640523e-24,"FXYD5","Upregulated"
2.14694000708841e-28,2.93193586870202,0.708,0.431,7.20040739577312e-24,"SPTBN1","Upregulated"
3.09890244226236e-28,3.26090058467269,0.225,0.034,1.03930990108595e-23,"TSPAN7","Upregulated"
3.78826366572059e-28,5.04297936829889,0.183,0.024,1.27050786820937e-23,"ADAMTS6","Upregulated"
4.10642834050721e-28,3.33699894897015,0.417,0.119,1.37721393683931e-23,"PLCB1","Upregulated"
6.23510756711442e-28,4.91925467418433,0.167,0.02,2.09113037585883e-23,"THSD4","Upregulated"
6.27893365371602e-28,3.09104602412375,0.583,0.255,2.10582876878328e-23,"WWTR1","Upregulated"
9.14765067534307e-28,3.97348709421215,0.283,0.056,3.06793908349656e-23,"NOS3","Upregulated"
1.04031721639736e-27,4.88603588960065,0.183,0.024,3.48901588035346e-23,"SNED1","Upregulated"
1.19394882130407e-27,3.96424060667557,0.167,0.02,4.00426555688959e-23,"CPNE5","Upregulated"
1.98360628274784e-27,1.21931446824964,0.833,0.344,6.6526187510797e-23,"IFI27","Upregulated"
1.99867961998845e-27,3.7370828660495,0.308,0.068,6.70317170951725e-23,"TSPAN12","Upregulated"
2.32547622063809e-27,3.09547062533717,0.067,0.003,7.79918214877603e-23,"BMX","Upregulated"
2.95796623949869e-27,3.52745868823726,0.242,0.041,9.9204271740307e-23,"APOL3","Upregulated"
3.07391192088751e-27,1.90098335139663,0.808,0.469,1.03092858002725e-22,"CRIP2","Upregulated"
3.13620772825992e-27,2.48997407803021,0.675,0.337,1.05182134790381e-22,"PDLIM1","Upregulated"
3.52206899924879e-27,2.6612029383684,0.525,0.183,1.18123150096806e-22,"GAS6","Upregulated"
5.28268297807432e-27,4.97821514920147,0.058,0.002,1.77170621718657e-22,"ACR","Upregulated"
6.79808106008193e-27,4.79973736618084,0.1,0.007,2.27994042593028e-22,"PGM5","Upregulated"
7.78217966681703e-27,3.72676896357952,0.108,0.009,2.60998741665709e-22,"FGF12","Upregulated"
1.10468661385676e-26,0.641890084310807,0.225,0.035,3.70489796555281e-22,"THY1","Upregulated"
1.76783238622463e-26,2.93084201026307,0.317,0.07,5.92895625692015e-22,"TMOD2","Upregulated"
1.80884998831233e-26,1.46321129165973,0.2,0.028,6.06652109080189e-22,"IGFBP6","Upregulated"
1.9080891989479e-26,2.24597766733984,0.45,0.129,6.39934955543147e-22,"PRDM1","Upregulated"
2.05753859772802e-26,5.87482396356975,0.067,0.003,6.90057294906025e-22,"HMCN1","Upregulated"
2.71161171181868e-26,4.94243614208399,0.092,0.006,9.09420335909749e-22,"CALHM5","Upregulated"
3.08642963434203e-26,2.60724743081313,0.442,0.135,1.03512677076563e-21,"NUAK1","Upregulated"
3.15458268276013e-26,4.31757067759956,0.208,0.033,1.05798394014409e-21,"GPR146","Upregulated"
3.7270381458355e-26,7.21846462028584,0.017,0,1.24997405335031e-21,"SLC25A34-AS1","Upregulated"
3.7270381458355e-26,6.85935195523438,0.017,0,1.24997405335031e-21,"LINC01704","Upregulated"
3.7270381458355e-26,7.47074998850136,0.017,0,1.24997405335031e-21,"LINC01099","Upregulated"
3.7270381458355e-26,9.30792366152992,0.017,0,1.24997405335031e-21,"FATE1","Upregulated"
3.7270381458355e-26,8.15179482731411,0.017,0,1.24997405335031e-21,"AL449043.1","Upregulated"
3.7270381458355e-26,6.61909882910781,0.017,0,1.24997405335031e-21,"GDF3","Upregulated"
3.7270381458355e-26,7.64878536968649,0.017,0,1.24997405335031e-21,"AP001596.2","Upregulated"
4.80262738763025e-26,2.05395373748105,0.2,0.029,1.61070517326343e-21,"AEBP1","Upregulated"
5.57874550618688e-26,4.73783877230983,0.05,0.002,1.87099966786496e-21,"KL","Upregulated"
6.25603255952503e-26,3.87773674211381,0.042,0.001,2.0981481998135e-21,"ZIC3","Upregulated"
8.71721073337427e-26,2.86718208367124,0.617,0.283,2.92357813575906e-21,"CTGF","Upregulated"
9.80018095496411e-26,4.0332761006731,0.45,0.154,3.28678468867586e-21,"SPRY4","Upregulated"
1.63603060632089e-25,4.33090342352495,0.258,0.05,5.486919447479e-21,"FILIP1","Upregulated"
2.80664059294891e-25,2.35594992733466,0.625,0.313,9.41291122063205e-21,"UACA","Upregulated"
2.83288003887831e-25,2.75708535015202,0.283,0.059,9.50091307439007e-21,"SLC39A8","Upregulated"
4.78691805978843e-25,-4.70482396994689,0.108,0.593,1.60543657889184e-20,"CD24","Downregulated"
9.595388450214e-25,-6.08855250989013,0.025,0.532,3.21810137843277e-20,"CLDN3","Downregulated"
1.07432948073998e-24,3.10600006605332,0.583,0.279,3.60308621250574e-20,"ECE1","Upregulated"
1.41521235887383e-24,-6.35376541543017,0.033,0.531,4.74633920919105e-20,"EPCAM","Downregulated"
1.47386947113974e-24,4.05750454007549,0.225,0.039,4.94306343230846e-20,"ANGPTL2","Upregulated"
1.76491876977002e-24,3.5725781352769,0.05,0.002,5.9191845700547e-20,"ANO5","Upregulated"
1.87957664654738e-24,0.371974347551771,0.675,0.236,6.30372415719062e-20,"BCAM","Upregulated"
2.11952230558406e-24,-7.3654305794459,0.008,0.512,7.10845390846784e-20,"TSTD1","Downregulated"
3.58872891645477e-24,1.48857410186756,0.867,0.587,1.2035879040006e-19,"APP","Upregulated"
4.19488950993617e-24,3.73757082220102,0.283,0.061,1.40688204384239e-19,"AKAP12","Upregulated"
4.62209540320258e-24,2.72356074093278,0.667,0.402,1.55015835632608e-19,"PON2","Upregulated"
4.7522619630848e-24,2.24717982091092,0.567,0.228,1.59381361717938e-19,"XAF1","Upregulated"
5.85960039130965e-24,-6.00684250466292,0.025,0.522,1.96519277923743e-19,"ELF3","Downregulated"
5.8928006482147e-24,2.58344368567949,0.633,0.335,1.97632748139825e-19,"NEDD9","Upregulated"
6.00180799428683e-24,1.79703144046558,0.725,0.359,2.01288636512392e-19,"RGCC","Upregulated"
6.03562315747285e-24,1.92623283720491,0.608,0.25,2.02422729455324e-19,"NRP2","Upregulated"
6.16239284744925e-24,4.37546550238813,0.042,0.001,2.06674331317753e-19,"AC007743.1","Upregulated"
7.3817559002159e-24,5.51998007515125,0.117,0.011,2.47569329381441e-19,"KIF26A","Upregulated"
8.03755009398255e-24,-5.01763472653259,0.058,0.547,2.69563355051987e-19,"CLDN4","Downregulated"
8.08162597133081e-24,2.5153366092943,0.525,0.201,2.71041571826493e-19,"NES","Upregulated"
8.33735804176238e-24,2.21170025403302,0.625,0.288,2.79618314004627e-19,"TACC1","Upregulated"
8.80349009185812e-24,5.05500923858039,0.067,0.004,2.95251450700738e-19,"DNASE1L3","Upregulated"
1.00376426545557e-23,1.96183219836436,0.508,0.172,3.36642459348489e-19,"PREX1","Upregulated"
1.11867527564815e-23,-4.09160058439968,0.1,0.587,3.75181313946876e-19,"ATP1B1","Downregulated"
1.16979108167911e-23,4.55581299101899,0.117,0.011,3.9232453297354e-19,"POSTN","Upregulated"
1.1939960503524e-23,3.82546753165391,0.25,0.051,4.00442395367188e-19,"A4GALT","Upregulated"
1.31292850222792e-23,3.67381687701723,0.292,0.069,4.40329961077199e-19,"TEAD4","Upregulated"
1.34259988849735e-23,4.14498920282246,0.283,0.065,4.50281150604242e-19,"STC2","Upregulated"
2.28444298879964e-23,0.382600773799092,0.683,0.252,7.66156489583622e-19,"RNASE1","Upregulated"
2.57450272008103e-23,2.02295473934949,0.55,0.218,8.63436722260776e-19,"FSCN1","Upregulated"
2.89806223466879e-23,2.4912931580708,0.4,0.116,9.71952112263219e-19,"MECOM","Upregulated"
3.33957125492372e-23,7.90989895937682,0.025,0,1.12002540747632e-18,"MYOM3","Upregulated"
3.33957125492372e-23,6.93851358384428,0.025,0,1.12002540747632e-18,"LINC00619","Upregulated"
3.40694414505408e-23,6.50332638768056,0.025,0,1.14262092736824e-18,"LINC01388","Upregulated"
3.42439242024309e-23,2.73262996082697,0.467,0.169,1.14847272990113e-18,"FERMT2","Upregulated"
4.15018416897388e-23,2.29951934193014,0.708,0.487,1.39188876659046e-18,"SEC14L1","Upregulated"
4.26778832321163e-23,3.00772136323748,0.5,0.195,1.43133084783872e-18,"LBH","Upregulated"
5.08437967493251e-23,3.84942001854093,0.35,0.1,1.70519925537886e-18,"SOCS2","Upregulated"
8.51279822031714e-23,3.07788563550421,0.6,0.317,2.85502226712996e-18,"SWAP70","Upregulated"
9.35620290491202e-23,-5.05347455894504,0.133,0.564,3.13788333024939e-18,"KRT8","Downregulated"
1.2725613324028e-22,-3.26972112674927,0.1,0.598,4.26791619661251e-18,"RNASET2","Downregulated"
1.33860294281028e-22,-3.94581480681108,0.025,0.517,4.4894065495971e-18,"UCP2","Downregulated"
1.40553441508855e-22,3.20037842585126,0.383,0.121,4.71388132132396e-18,"PPM1F","Upregulated"
1.4182270726131e-22,2.07361945561985,0.5,0.185,4.75644995612983e-18,"FYN","Upregulated"
1.46059347919529e-22,2.46039937925846,0.292,0.065,4.89853841052518e-18,"ADAMTS4","Upregulated"
1.54785098782111e-22,2.5735542462864,0.558,0.258,5.19118264295442e-18,"CEMIP2","Upregulated"
2.1808974044695e-22,-7.28289657461735,0.017,0.489,7.31429371510981e-18,"MGST1","Downregulated"
2.18966723368444e-22,3.04414378528133,0.425,0.144,7.34370596833087e-18,"ITPRIP","Upregulated"
3.96750646753578e-22,1.91736289711211,0.692,0.418,1.33062231908215e-17,"SERPINH1","Upregulated"
4.21295463278416e-22,4.34936918554062,0.233,0.047,1.41294072474315e-17,"CARD10","Upregulated"
4.54813043908843e-22,4.54409353784046,0.175,0.027,1.52535198666148e-17,"CCDC68","Upregulated"
4.81757673915478e-22,2.71602688984145,0.292,0.07,1.61571888677773e-17,"APOL1","Upregulated"
5.10738275407362e-22,2.58265347377029,0.642,0.367,1.71291402806121e-17,"EHD4","Upregulated"
6.14993917537312e-22,2.86730448849939,0.408,0.136,2.06256660063664e-17,"RAI14","Upregulated"
7.6212788155291e-22,5.97270764900053,0.058,0.003,2.55602448915215e-17,"CNR1","Upregulated"
8.89163586854772e-22,4.14356666081053,0.058,0.003,2.98207683759353e-17,"KCNN2","Upregulated"
1.1808174512596e-21,3.08411366514694,0.392,0.127,3.96022556803444e-17,"TNFAIP8L1","Upregulated"
1.51350898684175e-21,-3.8119948628869,0.183,0.604,5.07600644006987e-17,"SPINT2","Downregulated"
1.57231383416089e-21,2.86637296112635,0.192,0.032,5.27322613700878e-17,"TESC","Upregulated"
1.7208026539427e-21,2.8846454792839,0.167,0.025,5.77122794079303e-17,"PROS1","Upregulated"
1.86532507860425e-21,1.31056450723307,0.45,0.138,6.25592724862293e-17,"DAB2","Upregulated"
2.42058029248469e-21,4.74312462723283,0.075,0.005,8.11814218493515e-17,"ZFPM2","Upregulated"
2.61268588219576e-21,3.38055142349689,0.1,0.009,8.76242591170815e-17,"HTRA3","Upregulated"
2.72053357265772e-21,3.47498648357812,0.158,0.023,9.12412549597945e-17,"PEAR1","Upregulated"
3.27563944944919e-21,3.88787141417179,0.458,0.188,1.09858395855627e-16,"CASKIN2","Upregulated"
6.35094831937353e-21,-3.90981001537558,0.067,0.53,2.12998104735149e-16,"RGS10","Downregulated"
6.41821217492717e-21,2.69461581051502,0.525,0.235,2.15253999922707e-16,"MTUS1","Upregulated"
6.80830062300452e-21,4.09255793668973,0.075,0.005,2.28336786294325e-16,"ADCYAP1","Upregulated"
7.35282330072302e-21,-2.04880680183372,0.75,0.829,2.46598987859649e-16,"S100A11","Downregulated"
8.10085635627429e-21,3.1820250447774,0.383,0.128,2.71686520476727e-16,"DGKH","Upregulated"
9.34403174057927e-21,-3.50538746968128,0.067,0.523,3.13380136515548e-16,"NUPR1","Downregulated"
1.06775772898426e-20,2.71835509040102,0.242,0.051,3.5810458714674e-16,"EFEMP2","Upregulated"
1.06969616882961e-20,6.75102303039509,0.042,0.001,3.58754701102074e-16,"AC013271.1","Upregulated"
1.58787478004393e-20,2.91585299234513,0.525,0.253,5.32541443731132e-16,"HDAC7","Upregulated"
1.71246405498991e-20,3.96012205751043,0.108,0.011,5.74326194762516e-16,"TAL1","Upregulated"
2.54857572080576e-20,-5.11573631083484,0.067,0.516,8.54741325243835e-16,"CKB","Downregulated"
2.57939938776954e-20,2.07532404841379,0.758,0.549,8.65078966670148e-16,"TSC22D1","Upregulated"
2.93440625591647e-20,6.44186606893093,0.033,0.001,9.84141170109266e-16,"PZP","Upregulated"
3.03349325077376e-20,2.9922968205983,0.183,0.031,1.0173729664445e-15,"CNRIP1","Upregulated"
3.09673484354354e-20,2.62291367951279,0.392,0.135,1.03858293182763e-15,"PRKCH","Upregulated"
3.62193880109157e-20,3.83048042792626,0.275,0.069,1.21472583511009e-15,"NRN1","Upregulated"
4.41308686243272e-20,4.08712006456585,0.533,0.273,1.48006107192269e-15,"EFNB2","Upregulated"
4.56862100618263e-20,2.04356671103483,0.45,0.156,1.53222411305353e-15,"KCTD12","Upregulated"
5.08021608171093e-20,-3.8637926518381,0.083,0.531,1.70380286948421e-15,"CD44","Downregulated"
5.36261735551446e-20,4.69977790797098,0.183,0.032,1.79851460869244e-15,"ALPL","Upregulated"
7.18404273576497e-20,1.84808617704725,0.65,0.358,2.40938425272086e-15,"MSN","Upregulated"
1.43927118343214e-19,1.95775783644751,0.642,0.36,4.82702769499472e-15,"ABL2","Upregulated"
1.87105075564031e-19,-1.15161783444168,0.75,0.892,6.27513002426648e-15,"UBA52","Downregulated"
2.00462782888551e-19,-6.16453168607942,0.008,0.439,6.72312081251623e-15,"SPINT1","Downregulated"
2.15766603771474e-19,9.16100223215593,0.025,0,7.23638035728769e-15,"SULT1E1","Upregulated"
