"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","category","neglog10p","neglog10p_plot"
0.0590414893339441,0.230647163167605,0.566,0.466,1,"TOMM7","Not significant",1.2288426958775,1.2288426958775
0.0590423482029196,0.0108015681934286,0.143,0.088,1,"EXOC3","Not significant",1.22883637829731,1.22883637829731
0.059119080357296,0.170399181990172,0.329,0.257,1,"TUBA1A","Not significant",1.22827233034493,1.22827233034493
0.059177528960841,0.204614674124538,0.25,0.185,1,"KRTCAP2","Not significant",1.22784317336053,1.22784317336053
0.0594112547184427,-0.263444300530593,0.186,0.124,1,"PLEKHJ1","Not significant",1.22613127557245,1.22613127557245
0.0594951090042065,-0.0760207610642383,0.159,0.104,1,"EXOSC6","Not significant",1.22551873544443,1.22551873544443
0.0595211403314462,-0.00581795175479405,0.171,0.112,1,"MRPS5","Not significant",1.22532875698317,1.22532875698317
0.0595630007596895,0.344257771265742,0.196,0.137,1,"POLR3GL","Not significant",1.2250234307898,1.2250234307898
0.0595653862295388,-0.811348352303068,0.091,0.133,1,"S100A8","Not significant",1.22500603785066,1.22500603785066
0.0596262407371252,0.272831207307422,0.31,0.233,1,"ILK","Not significant",1.22456257080834,1.22456257080834
0.0596746098614573,0.354511414322319,0.328,0.249,1,"MBD2","Not significant",1.22421041162695,1.22421041162695
0.0596933223312506,0.973267234652383,0.112,0.068,1,"SLC9A3R1","Not significant",1.22407424905311,1.22407424905311
0.0598075331029092,-0.0205922117716528,0.159,0.104,1,"ARCN1","Not significant",1.22324411067749,1.22324411067749
0.0598602451323706,0.291858987665784,0.285,0.205,1,"PLA2G7","Not significant",1.22286150902242,1.22286150902242
0.060166175428864,0.3305072173172,0.167,0.112,1,"MRPS36","Not significant",1.22064759434067,1.22064759434067
0.0601935903847518,-0.800456143701786,0.411,0.438,1,"PMP22","Not significant",1.22044975141219,1.22044975141219
0.060285642317471,0.627095467439874,0.238,0.177,1,"DUSP10","Not significant",1.21978610750758,1.21978610750758
0.0604607736051698,-0.0693848318440413,0.415,0.317,1,"SLC15A3","Not significant",1.218526300256,1.218526300256
0.0604790779001624,-0.0327613523879811,0.426,0.329,1,"ERP44","Not significant",1.21839483896723,1.21839483896723
0.0604819910935537,-0.219975126265213,0.194,0.133,1,"STAT5A","Not significant",1.21837392010755,1.21837392010755
0.0605202194823695,0.639619056557694,0.143,0.092,1,"TAX1BP3","Not significant",1.21809950563548,1.21809950563548
0.060548919413052,-0.510553521334833,0.132,0.084,1,"MED4","Not significant",1.21789360309296,1.21789360309296
0.0606104884337612,0.0265217223247427,0.554,0.442,1,"RAN","Not significant",1.21745221618414,1.21745221618414
0.0606711414245757,0.312423715478338,0.562,0.47,1,"LCP2","Not significant",1.21701783446535,1.21701783446535
0.0608338050306276,0.337666717251208,0.194,0.137,1,"STX10","Not significant",1.21585501845203,1.21585501845203
0.0608646402307742,0.0211750998067507,0.304,0.229,1,"SUPT4H1","Not significant",1.21563494074224,1.21563494074224
0.0610321827363676,-0.797784851929239,0.116,0.161,1,"RSBN1L","Not significant",1.21444109779028,1.21444109779028
0.0610698010064037,0.0680978570525604,0.275,0.197,1,"FNDC3A","Not significant",1.21417349513368,1.21417349513368
0.0610885599001531,0.22061974691762,0.236,0.169,1,"TRPM2","Not significant",1.21404011279218,1.21404011279218
0.0611354001768171,0.277275535104732,0.533,0.426,1,"LGALS9","Not significant",1.2137072406668,1.2137072406668
0.0611856658675676,-0.0608417631726836,0.124,0.076,1,"PPP2R5E","Not significant",1.21335030928847,1.21335030928847
0.0612154529937346,0.581639844588803,0.184,0.129,1,"ADRA2B","Not significant",1.21313893238437,1.21313893238437
0.0613278595706656,0.322595838936935,0.109,0.064,1,"GPN1","Not significant",1.21234219254177,1.21234219254177
0.0613799099579177,0.0619058826054941,0.486,0.39,1,"PSMD8","Not significant",1.21197375299785,1.21197375299785
0.0614889360688428,0.38222763158258,0.558,0.474,1,"LAMTOR4","Not significant",1.21120302140369,1.21120302140369
0.0615260410788116,-0.0164260266440016,0.428,0.333,1,"TANK","Not significant",1.21094102888956,1.21094102888956
0.0615596927745117,0.145981694013609,0.153,0.1,1,"ALG3","Not significant",1.2107035562653,1.2107035562653
0.061602402880652,-0.0146268096782101,0.118,0.072,1,"NFKBIL1","Not significant",1.21040234729248,1.21040234729248
0.0616184710844961,0.000560200023292434,0.452,0.337,1,"SF3B5","Not significant",1.2102890818679,1.2102890818679
0.0617317544078969,0.0894276050975815,0.12,0.072,1,"TRAF5","Not significant",1.20949138026857,1.20949138026857
0.0619886925139858,0.224378672535997,0.262,0.189,1,"ARL5B","Not significant",1.20768752383474,1.20768752383474
0.0619971810575608,0.0869747440278102,0.504,0.386,1,"RBBP6","Not significant",1.20762805693688,1.20762805693688
0.0620326447340484,0.409201039152015,0.287,0.213,1,"EIF2S2","Not significant",1.20737970248943,1.20737970248943
0.0620614976716673,-0.414134736037151,0.165,0.108,1,"WDR45","Not significant",1.20717774820573,1.20717774820573
0.0621394911898961,-0.253049625954593,0.171,0.112,1,"ARHGAP22","Not significant",1.20663230715322,1.20663230715322
0.0622102952230778,-0.147849598684336,0.231,0.165,1,"RPS17","Not significant",1.2061377376792,1.2061377376792
0.0623027137619504,-0.0163640233115079,0.18,0.12,1,"DPM1","Not significant",1.2054930360668,1.2054930360668
0.0623789353565912,-1.25299271500199,0.122,0.165,1,"C3orf62","Not significant",1.20496204177354,1.20496204177354
0.0623860657197615,0.620642254594522,0.109,0.064,1,"DLEU2","Not significant",1.20491240161235,1.20491240161235
0.0625343254381142,0.478065277903291,0.143,0.092,1,"TWF1","Not significant",1.20388153055592,1.20388153055592
0.0626350078881261,1.10261664321535,0.122,0.076,1,"MAT2B","Not significant",1.20318286354647,1.20318286354647
0.0629391259682565,-0.116853433604166,0.141,0.088,1,"COMMD8","Not significant",1.20107929240149,1.20107929240149
0.0629508736306524,0.63994501622475,0.116,0.072,1,"CMPK2","Not significant",1.20099823838632,1.20099823838632
0.0633210066171459,0.385574419710941,0.326,0.241,1,"SSNA1","Not significant",1.19845218975414,1.19845218975414
0.0633233562583291,0.112574563924293,0.105,0.06,1,"CIZ1","Not significant",1.19843607476604,1.19843607476604
0.0634325525302274,-0.211081729251009,0.409,0.317,1,"PSMB6","Not significant",1.19768781221142,1.19768781221142
0.0634372831504532,-0.113386039756887,0.194,0.133,1,"GUCD1","Not significant",1.19765542496587,1.19765542496587
0.0635155600593022,-0.281719901258286,0.151,0.096,1,"FZD1","Not significant",1.19711986809259,1.19711986809259
0.0635163305679816,0.0675641018845608,0.393,0.301,1,"CD55","Not significant",1.19711459968847,1.19711459968847
0.0635556603363766,0.547372265738172,0.248,0.185,1,"DUT","Not significant",1.1968457646476,1.1968457646476
0.0637596076194127,-1.85938374388865,0.105,0.145,1,"VPS53","Not significant",1.19545436427895,1.19545436427895
0.0637824866737257,0.68752765083232,0.103,0.06,1,"CTNS","Not significant",1.19529855301991,1.19529855301991
0.0637909793018955,0.0419814014989515,0.38,0.289,1,"RNF7","Not significant",1.1952407306267,1.1952407306267
0.0639971905270469,0.245314505796428,0.186,0.129,1,"SLC22A18","Not significant",1.19383909110021,1.19383909110021
0.0640450809325079,0.368211468243825,0.163,0.108,1,"BOLA3","Not significant",1.19351422120278,1.19351422120278
0.0641833979847014,0.322057664374477,0.264,0.193,1,"ANKRD37","Not significant",1.19257729429971,1.19257729429971
0.064280831487903,0.227152874472556,0.207,0.145,1,"RAB1B","Not significant",1.19191851416954,1.19191851416954
0.0643753309231448,-0.758133835203505,0.101,0.145,1,"PEAK1","Not significant",1.19128052544238,1.19128052544238
0.064375654038403,-0.800836459542086,0.258,0.297,1,"PDCD6IP","Not significant",1.19127834561947,1.19127834561947
0.064408659948743,-0.0434013155861364,0.213,0.153,1,"NME4","Not significant",1.19105573644292,1.19105573644292
0.0644229768724595,-1.12542860748289,0.291,0.317,1,"LUC7L3","Not significant",1.19095921106845,1.19095921106845
0.0644310126814259,0.124814279883249,0.461,0.365,1,"DDIT3","Not significant",1.19090504266422,1.19090504266422
0.0647264476752149,0.163098705080478,0.55,0.438,1,"NAP1L1","Not significant",1.18891822733069,1.18891822733069
0.064746007431661,-0.73698652196774,0.114,0.157,1,"FAM53B","Not significant",1.18878700722909,1.18878700722909
0.064799466357359,0.0199940576625193,0.178,0.12,1,"AC245297.3","Not significant",1.18842857065732,1.18842857065732
0.0648023244448703,-0.0589006322543866,0.141,0.092,1,"FAM120AOS","Not significant",1.18840941580417,1.18840941580417
0.0648684705560095,0.192134483722436,0.279,0.209,1,"PSMD13","Not significant",1.18796634157827,1.18796634157827
0.0649672569430309,-0.264274417320968,0.731,0.719,1,"SQSTM1","Not significant",1.18730546969229,1.18730546969229
0.0650099460268997,0.20448833849611,0.167,0.112,1,"KIN","Not significant",1.18702019452396,1.18702019452396
0.0650142123148079,0.294909632958616,0.45,0.361,1,"SERPINB1","Not significant",1.18699169481558,1.18699169481558
0.0650840991417461,0.413431654942179,0.186,0.129,1,"ITPK1","Not significant",1.18652510203853,1.18652510203853
0.0651193649314736,-0.0941602465338616,0.448,0.349,1,"GBP2","Not significant",1.18628984350125,1.18628984350125
0.0651729873531699,0.321939764665389,0.2,0.137,1,"POLR2I","Not significant",1.18593237166571,1.18593237166571
0.0653812052371556,0.509130179173192,0.19,0.133,1,"TIMM10","Not significant",1.18454707789726,1.18454707789726
0.0654020281936109,0.204467715625034,0.157,0.104,1,"IFIT1","Not significant",1.18440878348559,1.18440878348559
0.0655303203045851,1.50583235654811,0.126,0.08,1,"ARMH3","Not significant",1.18355770925775,1.18355770925775
0.0656078432619674,0.648298298317188,0.112,0.068,1,"PHF5A","Not significant",1.18304423864602,1.18304423864602
0.0657661739466561,0.0168539773025595,0.347,0.269,1,"PHB2","Not significant",1.18199742318845,1.18199742318845
0.065898728199635,0.250170648791526,0.25,0.181,1,"NDUFS2","Not significant",1.18112296691146,1.18112296691146
0.0659426001714208,0.153500351624583,0.138,0.088,1,"SLC17A9","Not significant",1.18083393226359,1.18083393226359
0.0660714121569331,-1.41877027755812,0.083,0.12,1,"TSC2","Not significant",1.17998641083343,1.17998641083343
0.0661366080608298,0.626827007025318,0.151,0.1,1,"UBE2E2","Not significant",1.17955808245285,1.17955808245285
0.0663758691127041,0.383433384607496,0.205,0.145,1,"MZT2A","Not significant",1.17798977930587,1.17798977930587
0.0663810329135233,0.453089593370608,0.18,0.124,1,"GLRX2","Not significant",1.17795599409142,1.17795599409142
0.0665055553402004,0.356786200623381,0.366,0.281,1,"POLR2E","Not significant",1.17714207570705,1.17714207570705
0.0666207059879515,-1.07864690215873,0.269,0.305,1,"RBMS1","Not significant",1.17639076934753,1.17639076934753
0.0667303207992361,0.354898775350013,0.122,0.076,1,"UBTF","Not significant",1.17567678731762,1.17567678731762
0.0668756452087932,-0.0332270356467251,0.413,0.321,1,"NDUFS6","Not significant",1.1747320149256,1.1747320149256
0.0668927270617443,0.288162716669828,0.178,0.12,1,"MMADHC","Not significant",1.17462109850505,1.17462109850505
0.0669225514775061,-0.234799495463208,0.812,0.827,1,"CTSZ","Not significant",1.17442750955845,1.17442750955845
0.0669655397946451,0.34804941299364,0.151,0.1,1,"AC020656.1","Not significant",1.17414862606129,1.17414862606129
0.0670503454130744,-0.088548576660951,0.421,0.329,1,"ISCU","Not significant",1.17359898051774,1.17359898051774
0.0670509134194344,1.17449210638994,0.149,0.1,1,"GGCT","Not significant",1.17359530147654,1.17359530147654
0.067070685216128,-0.108041588499211,0.225,0.161,1,"SYPL1","Not significant",1.17346725674175,1.17346725674175
0.0672176717675508,0.308510152316036,0.128,0.08,1,"POLG","Not significant",1.17251653435414,1.17251653435414
0.0673576468129159,0.431928380646058,0.523,0.442,1,"CXCL3","Not significant",1.17161309362861,1.17161309362861
0.0673780839580978,0.292968021191823,0.316,0.237,1,"MLF2","Not significant",1.1714813432845,1.1714813432845
0.067379151379866,0.621222637130692,0.12,0.076,1,"CLUH","Not significant",1.17147446312875,1.17147446312875
0.0674939660781217,0.670657899225628,0.178,0.124,1,"MTX1","Not significant",1.17073505111132,1.17073505111132
0.0675459248934955,0.773378864729156,0.157,0.104,1,"SNRNP25","Not significant",1.17040084722898,1.17040084722898
0.0675787199177104,-1.25349680432149,0.072,0.108,1,"HS3ST2","Not significant",1.17019003892898,1.17019003892898
0.0676176049743214,-0.300699197117368,0.149,0.096,1,"GALK1","Not significant",1.16994021607331,1.16994021607331
0.0677085496402927,0.364149197130383,0.155,0.104,1,"COMMD5","Not significant",1.16935648896382,1.16935648896382
0.0677949412573582,-0.0587587663630074,0.178,0.12,1,"DDHD1","Not significant",1.16880271123589,1.16880271123589
0.067836183133113,0.348394123515473,0.178,0.12,1,"TPRKB","Not significant",1.16853859605295,1.16853859605295
0.0680034865490794,0.259706227046345,0.314,0.233,1,"EIF6","Not significant",1.16746882037892,1.16746882037892
0.0680727554451122,-0.498348048092669,0.134,0.084,1,"AC098818.2","Not significant",1.16702666969234,1.16702666969234
0.0681767716696046,0.117834591944008,0.349,0.277,1,"RGS19","Not significant",1.16636356748482,1.16636356748482
0.0682854546434666,-0.0273550575413504,0.13,0.08,1,"SS18","Not significant",1.16567179471985,1.16567179471985
0.0684179027377648,0.151211399865089,0.502,0.41,1,"ZNF706","Not significant",1.16483024268203,1.16483024268203
0.0684598916105538,-0.0887813581861083,0.252,0.185,1,"ACAA1","Not significant",1.16456379279638,1.16456379279638
0.0685076153045355,-0.378985834045911,0.171,0.112,1,"MRPS12","Not significant",1.16426114966214,1.16426114966214
0.068510227219369,-0.338808291165362,0.116,0.072,1,"OCEL1","Not significant",1.16424459210761,1.16424459210761
0.0686249741684538,-0.703960590153001,0.118,0.072,1,"KDM4B","Not significant",1.16351780601726,1.16351780601726
0.0686386095572922,-0.231663519839426,0.112,0.068,1,"DDX19B","Not significant",1.16343152276587,1.16343152276587
0.0686749987447002,0.275230334353504,0.488,0.394,1,"PARK7","Not significant",1.1632013398458,1.1632013398458
0.0688051827689742,0.164716463807895,0.337,0.253,1,"ATP5PB","Not significant",1.16237884718322,1.16237884718322
0.0688282634467284,0.333357462063868,0.151,0.1,1,"EXOSC8","Not significant",1.16223318765994,1.16223318765994
0.0688298331170769,-0.245942831347902,0.14,0.088,1,"TMED1","Not significant",1.16222328342346,1.16222328342346
0.0688643448975869,0.412238035964792,0.446,0.357,1,"ATP5IF1","Not significant",1.1620055795762,1.1620055795762
0.0688925780283485,-0.357522061222089,0.26,0.189,1,"LTBR","Not significant",1.16182756321509,1.16182756321509
0.0689254523422804,-0.190304228294358,0.134,0.084,1,"CUL5","Not significant",1.16162037503558,1.16162037503558
0.0689804201980766,-1.08990762793775,0.188,0.229,1,"SLC4A7","Not significant",1.16127416443151,1.16127416443151
0.0690240020194795,-0.937157773553793,0.099,0.137,1,"FAM208A","Not significant",1.16099986387112,1.16099986387112
0.0693171815032216,0.0556196771435965,0.326,0.241,1,"FOXN3","Not significant",1.15915910438979,1.15915910438979
0.0694017078038258,0.369895087055126,0.205,0.145,1,"ITPRIP","Not significant",1.15862984250405,1.15862984250405
0.0694269553705377,0.146481502918956,0.376,0.285,1,"IFITM2","Not significant",1.15847187974946,1.15847187974946
0.0694294208303767,-0.318568872145975,0.184,0.124,1,"CTDSP1","Not significant",1.15845645754657,1.15845645754657
0.0695339224380341,0.262958889687228,0.128,0.08,1,"CKB","Not significant",1.15780327118758,1.15780327118758
0.0697071482019707,-0.369221386985418,0.248,0.181,1,"FAM32A","Not significant",1.15672268437699,1.15672268437699
0.0697553246951022,-0.542109233999388,0.13,0.173,1,"TMEM106A","Not significant",1.15642263540292,1.15642263540292
0.0699587439592557,0.31055560849199,0.132,0.084,1,"FTX","Not significant",1.15515799645553,1.15515799645553
0.0699948927707435,0.131680370895167,0.612,0.506,1,"COX5B","Not significant",1.15493364744864,1.15493364744864
0.0700246314934349,0.082477643977136,0.128,0.08,1,"HACD3","Not significant",1.15474916798514,1.15474916798514
0.0704719127042221,-1.08805561200217,0.101,0.141,1,"SYNE1","Not significant",1.15198394099576,1.15198394099576
0.0708336117707982,0.108887089811451,0.574,0.494,1,"SRSF2","Not significant",1.14976061317639,1.14976061317639
0.070963593826481,-0.272676600490422,0.18,0.12,1,"BCL2L11","Not significant",1.14896439853868,1.14896439853868
0.0712944332667691,-0.379203187478077,0.209,0.145,1,"FEM1B","Not significant",1.14694437892662,1.14694437892662
0.0713481627457269,0.574542139606196,0.215,0.157,1,"MAPKAPK3","Not significant",1.14661720572615,1.14661720572615
0.071376445011615,0.0939776342748155,0.242,0.177,1,"MED29","Not significant",1.14644508639278,1.14644508639278
0.0718746468811412,0.356930399824013,0.517,0.422,1,"UBE2S","Not significant",1.14342427597812,1.14342427597812
0.0719021664166576,0.317986668066763,0.283,0.209,1,"FUOM","Not significant",1.14325802410077,1.14325802410077
0.071950521457925,0.243906315883556,0.178,0.124,1,"DPM2","Not significant",1.14296605418771,1.14296605418771
